966.3185956273096	-21.487071619583645	-490.0
967.5642581538787	-22.603736692727658	-490.0
968.760071414425	-23.718083329687225	-490.0
969.9925613427527	-24.834921286432845	-490.0
971.1949907549307	-25.46368562969252	-490.0
972.4261807054708	-26.581493694921736	-490.0
973.6256194396352	-27.53297013387023	-490.0
974.8611547034164	-28.65912792428932	-490.0
976.0540322975191	-29.44706416101867	-490.0
978.4956102654329	-31.36346042760343	-490.0
980.905745088953	-32.95184903232828	-490.0
984.5625321872795	-35.382617145658635	-490.0
985.7569265025653	-36.015399169126454	-490.0
986.9831206347518	-36.664608773908434	-490.0
988.179849774815	-37.453085321647904	-490.0
990.5861589232421	-38.590763084700754	-490.0
991.809584344351	-39.24782614282259	-490.0
992.9930362420243	-39.90001697756287	-490.0
994.224452674661	-40.55707875907011	-490.0
995.4032754456548	-41.03277349014194	-490.0
996.7096815750289	-41.714753816424505	-490.0
997.9185874034936	-42.22043498771698	-490.0
999.1064415737081	-42.563320990040204	-490.0
1000.330399512899	-43.06190201631402	-490.0
1001.5166829928236	-43.685457066179396	-490.0
1002.7232428684622	-44.04748270094779	-490.0
1003.9150197865894	-44.369148287622615	-490.0
1005.1290441908279	-44.885034192504975	-490.0
1006.3084864775371	-45.20845904905268	-490.0
1007.5180884742256	-45.56205457886326	-490.0
1008.7116253897094	-45.87606569444114	-490.0
1009.9202174174765	-46.23122959808031	-490.0
1011.1013034149217	-46.72684670265985	-490.0
1012.3288987703452	-47.05760525867862	-490.0
1013.5044885436373	-47.387870420820775	-490.0
1014.7192130391998	-47.75238713352805	-490.0
1015.9140532381836	-48.0732517069439	-490.0
1017.1114011754713	-47.962510687962045	-490.0
1018.2778566055878	-48.2980491180233	-490.0
1019.5065538260936	-48.65207739320078	-490.0
1020.6675508596878	-48.82424796659198	-490.0
1021.8916254764092	-48.859841134221675	-490.0
1024.2686660786585	-49.08496251796437	-490.0
1025.4419227907647	-49.40272091151348	-490.0
1026.657869287971	-49.44324309757836	-490.0
1027.8307125390547	-49.46943007310948	-490.0
1029.0403844211403	-49.498855617340745	-490.0
1030.2125849062077	-49.53835663062436	-490.0
1031.4049425292376	-49.56747685372176	-490.0
1032.5800212100444	-49.597812869233834	-490.0
1033.8701300384946	-49.81772548408392	-490.0
1035.150156456612	-49.72357501721804	-490.0
1036.359855510458	-49.92482305288205	-490.0
1037.529542733878	-49.6262008314267	-490.0
1038.811442598159	-49.696992707867096	-490.0
1040.0103463317676	-49.42869722474832	-490.0
1041.176144530456	-49.450128813097294	-490.0
1042.383471160049	-49.48080079109695	-490.0
1043.548896565966	-49.197628212880105	-490.0
1044.2664713639172	-49.015495792529805	-490.0
1045.5058950624457	-49.144624871742856	-490.0
1046.8003137371973	-49.10775757862339	-490.0
1048.0190187176115	-48.91314928310565	-490.0
1049.31113587732	-48.8744798746303	-490.0
1050.5481948578715	-48.68887501715845	-490.0
1051.8292230702289	-48.647876145557	-490.0
1053.1790683744166	-48.590562759818155	-490.0
1054.426423678761	-48.390901372878695	-490.0
1055.7051835411112	-48.20314750378319	-490.0
1056.934997248312	-48.01349981978731	-490.0
1058.2166749779185	-47.822706752413296	-490.0
1059.4568132463178	-47.47657360131065	-490.0
1060.8028034668646	-47.25833359462901	-490.0
1062.1637491465362	-47.050074321748774	-490.0
1063.5090297958743	-46.828930922040826	-490.0
1064.8640565836529	-46.45215531552406	-490.0
1066.1311562497553	-46.25116663599713	-490.0
1067.488802338913	-46.040138811263006	-490.0
1068.718733059081	-45.697765622997466	-490.0
1069.9946021534379	-45.34005906057075	-490.0
1071.3551158165408	-45.12358385318715	-490.0
1072.5874091983362	-44.93621882377349	-490.0
1073.8611791386597	-44.4330260926813	-490.0
1075.0963910007836	-44.24244593529085	-490.0
1076.45488429671	-44.02056228194021	-490.0
1077.7922992832623	-43.50297298124855	-490.0
1079.0731047150878	-43.303468640592484	-490.0
1080.3008359932223	-42.96647506808316	-490.0
1081.6565922002944	-42.43105143436002	-490.0
1082.9304857307388	-42.07661496757184	-490.0
1084.1453877389354	-41.746133862770996	-490.0
1085.4388928082553	-41.389856560136444	-490.0
1086.775814680515	-41.030743992751454	-490.0
1088.121412122816	-40.645035681205606	-490.0
1089.3450926847272	-40.15609377467386	-490.0
1090.634498398555	-39.80850358516315	-490.0
1091.8621265611862	-39.46052424615729	-490.0
1093.199698006564	-38.93992350828414	-490.0
1094.4770726431977	-38.58741277529437	-490.0
1095.7183754461482	-38.08284970814702	-490.0
1096.9792098994292	-37.587137231847755	-490.0
1098.2177581546398	-37.23409299988408	-490.0
1099.4876561507547	-36.73612719305699	-490.0
1100.8212124067775	-36.350400851651024	-490.0
1102.0486430489782	-35.70928469323644	-490.0
1103.3946463989219	-35.33658780500079	-490.0
1104.682142287998	-34.98880524457684	-490.0
1105.9062924410619	-34.48792847744005	-490.0
1107.176810059049	-33.9871478949748	-490.0
1108.515629253645	-33.464215292738196	-490.0
1109.7532229123228	-32.95901218666241	-490.0
1111.026651061239	-32.45102478722346	-490.0
1112.2471967177441	-31.961053087453262	-490.0
1113.5083325635067	-31.619013493271765	-490.0
1114.7436650683887	-30.954048374011503	-490.0
1115.9995725976707	-30.44402473213547	-490.0
1117.2411416545965	-30.116502707886	-490.0
1118.5067839430317	-29.44932724168418	-490.0
1119.7324689446261	-28.949174709816297	-490.0
1121.0105984084423	-28.460478174370056	-490.0
1122.2352650403561	-27.956916687379614	-490.0
1123.5066806994187	-27.455639100556915	-490.0
1124.7262155630845	-26.95040746711439	-490.0
1125.99565242274	-26.446099803556255	-490.0
1127.2283048998004	-25.798375698714995	-490.0
1128.4898677585375	-25.44591623398991	-490.0
1129.726631517309	-24.951384249513143	-490.0
1130.9933535548191	-24.44171288640223	-490.0
1132.2127965971688	-23.779595820022084	-490.0
1133.4936348506671	-23.28300572979793	-490.0
1134.7160995737947	-22.783344693329457	-490.0
1135.9849497840764	-22.28337452305805	-490.0
1137.2167459551963	-21.78312750237322	-490.0
1138.4788413854212	-21.12597949064874	-490.0
1139.7141313669904	-20.62693327288876	-490.0
1140.9796389947485	-20.12278261865944	-490.0
1142.1983828327986	-19.631198214900127	-490.0
1143.4826344401342	-19.125190095621974	-490.0
