990.380	-86.279	-490.0
995.226	-86.949	-490.0
1006.341	-87.849	-490.0
1021.871	-87.510	-490.0
1042.637	-85.063	-490.0
1052.799	-82.343	-490.0
1079.679	-73.725	-490.0
1095.645	-66.592	-490.0
1123.522	-53.901	-490.0
1139.176	-45.821	-490.0
1159.273	-36.253	-490.0
1174.283	-32.051	-490.0
1188.487	-27.516	-490.0
1201.201	-24.660	-490.0
1215.556	-23.836	-490.0
1224.498	-22.973	-490.0
1239.584	-24.465	-490.0
1252.096	-28.551	-490.0
1262.916	-34.439	-490.0
1276.272	-40.852	-490.0
1283.175	-46.335	-490.0
1295.982	-55.678	-490.0
